PCC,NEURAL
5-HT2A receptors,NEURAL
psychedelics,DRUG
Glx,NEURAL
PCC,NEURAL
glutamate neurotransmission,NEURAL
psychedelics,DRUG
Glx,NEURAL
psychedelic,DRUG
increased glutamate levels,OUTCOME
Cortical glutamate levels,OUTCOME
psilocybin,DRUG
decreases brain aspartate,OUTCOME
glutamate,NEURAL
Glx decreases,OUTCOME
PCC,NEURAL
increased excitatory activity,OUTCOME
decrease of alpha oscillations,OUTCOME
parieto-occipital cortex,NEURAL
psychedelics,DRUG
Glx,NEURAL
Cr,NEURAL
NAA,NEURAL
NAAG,NEURAL
Cr,NEURAL
N-acetyl compounds,DRUG
NAAG,NEURAL
glutamatergic pathways,NEURAL
Cr,NEURAL
NAA-NAAG variations,OUTCOME
neurometabolic reductions,OUTCOME
Neurometabolic changes,OUTCOME
antidepressant effects,OUTCOME
ayahuasca,DRUG
Depressed patients,HEALTH
abnormally high glutamate levels,OUTCOME
parieto-occipital cortex,NEURAL
Glutamate reductions,OUTCOME
parieto-occipital cortex,NEURAL
clinical improvement,OUTCOME
depression,HEALTH
functional connectivity,NEURAL
PCC,NEURAL
DMN,NEURAL
personal sense of “self,SUBJECTIVE
Psychedelics,DRUG
increase the cross-talk between networks,OUTCOME
increase in coupling,OUTCOME
PCC,NEURAL
ACC,NEURAL
TPNs,NEURAL
DMN,NEURAL
TPN,NEURAL
psilocybin,DRUG
LSD,DRUG
DMN-TPN connectivity,NEURAL
general inter-network connectivity,OUTCOME
cross-talk,NEURAL
after-glow,SUBJECTIVE
enhanced mindfulness capacities,OUTCOME
DMN-TPN connectivity,NEURAL
reduced judgmental processing,OUTCOME
inner reactivity,OUTCOME
increased self-kindness,OUTCOME
neurobiological,NEURAL
DMN-TPN connectivity,NEURAL
increased coupling with the PCC,OUTCOME
ACC,NEURAL
greater interplay between internally generated visual information,OUTCOME
reduction in cognitive control,OUTCOME
increased phosphenes or “entoptic activity,OUTCOME
ayahuasca,DRUG
increased activity in the visual cortex,OUTCOME
ayahuasca,DRUG
superior rostral ACC (srACC),NEURAL
increased functional coupling,OUTCOME
"parahippocampal, hippocampal, and amygdalar areas",NEURAL
MTL,NEURAL
ayahuasca,DRUG
LSD,DRUG
fear recognition,OUTCOME
amygdala,NEURAL
psilocybin,DRUG
increases synchronization between the hippocampus and the ACC,OUTCOME
after-glow,SUBJECTIVE
ACC,NEURAL
limbic structures,NEURAL
antidepressant effects,OUTCOME
ayahuasca,DRUG
abnormal interactions between the srACC and the amygdala,OUTCOME
depressed patients,HEALTH
decreased cognitive control over negative emotions,OUTCOME
modification induced by psychedelics,OUTCOME
brain dynamics,NEURAL
psychedelics,DRUG
brain dynamics,NEURAL
positive psychological effects,OUTCOME
psychedelics,DRUG
inebriation,SUBJECTIVE
psychosis,HEALTH
psychedelics,DRUG
mid-term increases in psychological well-being,OUTCOME
mindfulness,SUBJECTIVE
desirable effect,OUTCOME
meditators,DRUG
decreased DMN-TPN anticorrelation,OUTCOME
depression,HEALTH
greater DMN “dominance” over TPN activity,OUTCOME
psychedelic-induced neural,DRUG
therapeutic potential,OUTCOME
ayahuasca,DRUG
psychedelic,DRUG
psychedelics,DRUG
brain plasticity,NEURAL
mid- and long-term effects,OUTCOME
increases in trait openness,OUTCOME
ayahuasca,DRUG
cortical thinning of the PCC,OUTCOME
neurometabolic decreases,OUTCOME
PCC thinning,OUTCOME
increased self-transcendence,OUTCOME
therapeutic effects,OUTCOME
ayahuasca,DRUG
therapeutic effects,OUTCOME
ayahuasca,DRUG
brain dynamics,NEURAL
therapeutic effects,OUTCOME
ayahuasca,DRUG
therapeutic effects,OUTCOME
ayahuasca,DRUG
addiction disorders,HEALTH
self-centeredness,SUBJECTIVE
brain function,NEURAL
ayahuasca,DRUG
ayahuasca,DRUG
positive effects,OUTCOME
mindfulness facets,OUTCOME
ceiling” effects,OUTCOME
ayahuasca,DRUG
observed connectivity modifications,OUTCOME
persistent network changes,OUTCOME
ayahuasca,DRUG
ayahuasca,DRUG
ayahuasca,DRUG
psychedelics,DRUG
neural modifications,OUTCOME
inebriation,SUBJECTIVE
Neurometabolic decreases,OUTCOME
PCC,NEURAL
increased inter-network connectivity,OUTCOME
enhanced mindfulness facets,OUTCOME
Neurometabolic decreases,OUTCOME
PCC,NEURAL
increased inter-network connectivity,OUTCOME
therapeutic effects,OUTCOME
ayahuasca,DRUG
subjective experiences,SUBJECTIVE
psilocybin,DRUG
treatment-resistant depression,HEALTH
intensification of emotions and mental imagery,OUTCOME
psilocybin,DRUG
LSD,DRUG
music-evoked emotion,NEURAL
music-evoked mental imagery,OUTCOME
music,OUTCOME
a sense of grounding,OUTCOME
painful memories on,OUTCOME
really good period in my life,OUTCOME
psilocybin,DRUG
…,DRUG
psilocybin,DRUG
…,DRUG
…,DRUG
sense of guidance,SUBJECTIVE
misguidance,DRUG
dissonance,DRUG
false sense of security,OUTCOME
increased grieving or tearfulness,OUTCOME
inner psychological conflicts,OUTCOME
therapeutic,OUTCOME
therapeutic meaning,OUTCOME
transient psychological struggle,OUTCOME
psychedelic,DRUG
attitude of openness,OUTCOME
…,DRUG
attitude of openness to challenging experience,OUTCOME
resistance to intensification,OUTCOME
fearful response,OUTCOME
calming (ambient) music,OUTCOME
emotionally evocative music,DRUG
disliking of the music selection,OUTCOME
disliking of the music,OUTCOME
diminishment” of psilocybin’s subjective effects,OUTCOME
unpleasant feelings,OUTCOME
discomfort,OUTCOME
irritation,OUTCOME
attitude of resistance,OUTCOME
sense of irritation,OUTCOME
frustration,OUTCOME
sense of lowering mood,OUTCOME
…,DRUG
really profound experience,OUTCOME
liked or disliked,OUTCOME
liking,OUTCOME
resonance,OUTCOME
openness,OUTCOME
mystical experiences,SUBJECTIVE
resonance,OUTCOME
openness,OUTCOME
insightfulness,OUTCOME
inventive ideas,OUTCOME
"feelings of profoundness, insights",OUTCOME
vivid personal memories,OUTCOME
psilocybinexperience,DRUG
impaired cognition,OUTCOME
audio-visual perception changes,OUTCOME
"liking, resonance, and openness",OUTCOME
music liking,OUTCOME
reported insightfulness,OUTCOME
mystical experience,SUBJECTIVE
insightfulness,SUBJECTIVE
subjective experiences,SUBJECTIVE
psychedelictherapy,DRUG
promote the occurrence of therapeutically meaningful experiences,OUTCOME
psilocybin,DRUG
mystical experiences,SUBJECTIVE
sustained positive changes in behaviour and personality,OUTCOME
positive therapy outcomes,OUTCOME
psilocybin,DRUG
mystical experiences,SUBJECTIVE
depression,HEALTH
psilocybin,DRUG
depression,HEALTH
drug effects,OUTCOME
drug effect,OUTCOME
therapeutic outcome,OUTCOME
psychedelics,DRUG
dysregulate brain mechanisms that normally regulate emotion(Carhart,OUTCOME
enhanced emotional responsiveness to emotionally evocative stimuli,OUTCOME
psychotherapeutic change,OUTCOME
psychedelics,DRUG
ease the relinquishment of psychological control,OUTCOME
enhanced suggestibility,OUTCOME
fuller and freer (i.e. less inhibited) expression of emotionality,OUTCOME
enhanced receptivity to music,OUTCOME
"activating emotionality, thoughts, and memories that are most personally salient",OUTCOME
psychedelics,DRUG
music,DRUG
deeply felt and personally meaningful emotionality,OUTCOME
change his/her relationship with themselves,OUTCOME
intense emotional experiences,OUTCOME
Therapeutic effects,OUTCOME
therapeutic effects of music,OUTCOME
therapeutic influence of music,OUTCOME
profound significance”(Bonny,OUTCOME
"disliked, and rejected",OUTCOME
therapeutic outcomes,OUTCOME
"liked, and accepted (openness)",OUTCOME
therapeutic outcomes,OUTCOME
resonance,OUTCOME
liking,OUTCOME
therapy outcomes,OUTCOME
music liking,OUTCOME
psychedelics,DRUG
surrender but also a pro-active and curious engagement with the therapeutic content,OUTCOME
optimal climate for the expression of meaningful therapeutic content,OUTCOME
optimal music experience,OUTCOME
feelings of discomfort,OUTCOME
"diminishment of personally meaningful imagery, thoughts, and emotionality",OUTCOME
sense of being on a journey,SUBJECTIVE
prevent possible counter-therapeutic experiences,OUTCOME
dislike,OUTCOME
expressions of resistance,OUTCOME
psychedelic,DRUG
adverse reactions,OUTCOME
hallucinogenic substances,DRUG
cognitive/affective (feelings of isolation,OUTCOME
paranoia,OUTCOME
feelings of insanity or loss of sanity,OUTCOME
subjective experience of death,SUBJECTIVE
subjective experience,SUBJECTIVE
struggle with psychiatric illnesses,OUTCOME
fear,OUTCOME
grief,OUTCOME
insanity,OUTCOME
death,OUTCOME
fear,OUTCOME
physical distress,OUTCOME
insanity,OUTCOME
paranoia,OUTCOME
fear and physical distress,OUTCOME
fear,OUTCOME
physical distress,OUTCOME
insanity,OUTCOME
paranoia,OUTCOME
psilocybin,DRUG
experience of antagonism toward people around you”,OUTCOME
paranoia,OUTCOME
subjective effects,SUBJECTIVE
psilocybin,DRUG
meaningfulness and spiritual significance,OUTCOME
psilocybin,DRUG
psilocybin,DRUG
meaningful and spiritually significant experiences,OUTCOME
positive change in wellbeing,OUTCOME
psilocybin,DRUG
change in well-being,OUTCOME
mystical experience,SUBJECTIVE
egodissolution,SUBJECTIVE
psilocybinoccasioned behavior change,OUTCOME
addiction treatment,HEALTH
longer-term impact,OUTCOME
spiritual significance,OUTCOME
change in well-being,OUTCOME
fear factor,OUTCOME
spiritual significance,OUTCOME
death factor,OUTCOME
spiritual significance,OUTCOME
loss of self-referential processing,SUBJECTIVE
mystical experiences,SUBJECTIVE
sense of sanity,SUBJECTIVE
spiritual significance,OUTCOME
subjective experience of one’s own death,SUBJECTIVE
loss of control of the mind,SUBJECTIVE
unity experience,SUBJECTIVE
spiritual and meaningful experiences,OUTCOME
change in well-being,OUTCOME
ego dissolution,SUBJECTIVE
mystical experience,SUBJECTIVE
well-being,OUTCOME
death,OUTCOME
Profound experience of your own death,OUTCOME
Feel as if dead or dying,OUTCOME
mystical experience,SUBJECTIVE
ego dissolution,SUBJECTIVE
mystical experience,SUBJECTIVE
ego-dissolution,SUBJECTIVE
negative association between wellbeing,OUTCOME
death,OUTCOME
subjective experience,SUBJECTIVE
death,OUTCOME
dying,OUTCOME
therapeutic efficacy,OUTCOME
psychedelics,DRUG
ego dissolution,SUBJECTIVE
mystical experience,SUBJECTIVE
death,OUTCOME
fear factor,OUTCOME
increase in well-being,OUTCOME
negatively predicted meaningfulness and spiritual significance of challenging experiences,OUTCOME
spiritual experience,SUBJECTIVE
outcomes,OUTCOME
serotonergic hallucinogens,DRUG
psychedelics,DRUG
anxiety,HEALTH
mood,HEALTH
substance-use disorders,HEALTH
therapeutic effects,OUTCOME
anxiolytic,OUTCOME
antidepressive,OUTCOME
antiaddictive,OUTCOME
good safety and tolerability profile,OUTCOME
LSD,DRUG
alcoholic patients,HEALTH
ayahuasca,DRUG
ayahuasca,DRUG
LSD,DRUG
psilocybin,DRUG
antiaddictive effects,OUTCOME
LSD,DRUG
alcohol dependence,HEALTH
anxiolytic and antidepressive effects,OUTCOME
psilocybin,DRUG
advanced-stage cancer,HEALTH
antidepressive effects,OUTCOME
LSD,DRUG
advanced-stage cancer,HEALTH
LSD,DRUG
alcoholism,DRUG
psilocybin,DRUG
LSD,DRUG
existential anxiety,HEALTH
depression,HEALTH
subjective/clinical outcomes,OUTCOME
LSD,DRUG
LSD,DRUG
LSD,DRUG
psilocybin,DRUG
existential anxiety,HEALTH
depression,HEALTH
psilocybin,DRUG
antidepressive and anxiolytic effects,OUTCOME
unipolar treatment-resistant depression,HEALTH
depressed patients,HEALTH
psilocybin,DRUG
antidepressive/anxiolytic drugs,OUTCOME
psilocybin,DRUG
serotonergic hallucinogens,DRUG
psychedelics,DRUG
therapeutic effects,OUTCOME
ayahuasca,DRUG
treatment-resistant MDD,HEALTH
changes in blood perfusion (SPECT),OUTCOME
treatment-resistant MDD,HEALTH
ayahuasca,DRUG
rapid (24 h),OUTCOME
significant antidepressant effects,OUTCOME
therapeutic effects,OUTCOME
serotonergic hallucinogens,DRUG
psychedelics,DRUG
therapeutic effects,OUTCOME
antiaddictive properties,OUTCOME
ayahuasca,DRUG
psilocybin,DRUG
ayahuasca,DRUG
psilocybin,DRUG
ayahuasca,DRUG
antiaddictive effects,OUTCOME
cocaine,DRUG
amphetamine,DRUG
alcohol,DRUG
substance-use disorders,HEALTH
psilocybin,DRUG
ayahuasca,DRUG
psilocybin,DRUG
LSD,DRUG
positive and significative changes in personality measures,OUTCOME
therapeutic effects,OUTCOME
ayahuasca,DRUG
anxiety,HEALTH
depressive symptoms,HEALTH
reduced impulsivity,OUTCOME
novelty seeking,OUTCOME
increased spirituality,OUTCOME
LSD,DRUG
psilocybin,DRUG
increases in openness,OUTCOME
adverse effects,OUTCOME
adverse effects,OUTCOME
ayahuasca,DRUG
ayahuasca,DRUG
good safety and tolerability,OUTCOME
anxiolytic,OUTCOME
antidepressive,OUTCOME
antiaddictive,OUTCOME
ayahuasca,DRUG
psychotic episodes,HEALTH
ayahuasca,DRUG
psychotic episodes,HEALTH
DMT,DRUG
psychotic disorders,HEALTH
adverse reactions,OUTCOME
heart rate,HEALTH
nausea,OUTCOME
gastrointestinal discomfort,OUTCOME
vomiting,OUTCOME
psychotic,HEALTH
ayahuasca,DRUG
LSD,DRUG
psilocybin,DRUG
psychotic reaction,HEALTH
psychotic illness,HEALTH
adverse reactions,OUTCOME
hallucinogen,DRUG
psychedelic,DRUG
hallucinogens,DRUG
psychedelics,DRUG
adverse effects,OUTCOME
LSD,DRUG
psilocybin,DRUG
good safety and tolerability profile,OUTCOME
transient adverse effects,OUTCOME
psychotic-like reactions,HEALTH
"transient, moderate increases in systolic and diastolic blood pressure",OUTCOME
headaches,OUTCOME
nausea,OUTCOME
vomiting,OUTCOME
prolonged psychosis,OUTCOME
ayahuasca,DRUG
ayahuasca,DRUG
ayahuasca,DRUG
depression,HEALTH
stress,OUTCOME
ayahuasca,DRUG
convergent thinking,OUTCOME
ayahuasca,DRUG
Satisfaction with life,OUTCOME
satisfaction with life,OUTCOME
mindfulness,SUBJECTIVE
ego dissolution,SUBJECTIVE
ayahuasca,DRUG
stress,OUTCOME
depression,HEALTH
ayahuasca,DRUG
stress,OUTCOME
depression,HEALTH
ayahuasca,DRUG
changes in affect,OUTCOME
Antidepressant properties,OUTCOME
ayahuasca,DRUG
ayahuasca,DRUG
β-carboline alkaloids,DRUG
MAO-A inhibitors,NEURAL
Antidepressant properties,OUTCOME
ayahuasca,DRUG
antidepressant actions,OUTCOME
depressive symptoms,HEALTH
ayahuasca,DRUG
major depressive disorder,HEALTH
reductions of up to 82% in depressive scores,OUTCOME
ayahuasca,DRUG
major depressive disorder,HEALTH
depressed patients,HEALTH
depressed patients,HEALTH
ayahuasca,DRUG
symptomatology,OUTCOME
depressed patients,HEALTH
depression,HEALTH
long-term effects,OUTCOME
ayahuasca,DRUG
Banisteriopsis caapi,DRUG
antidepressant activity,OUTCOME
hippocampal neurogenesis,OUTCOME
harmine,DRUG
tetrahydroharmine,DRUG
harmaline,DRUG
Banisteriopsis,DRUG
stimulate adult neurogenesis,OUTCOME
hippocampal progenitor cells,NEURAL
Neurogenesis,OUTCOME
long-term antidepressant properties,OUTCOME
psychedelic compounds,DRUG
ketamine,DRUG
psilocybin,DRUG
Neurogenesis,OUTCOME
synaptic plasticity,NEURAL
Neurogenesis,OUTCOME
synaptic plasticity,NEURAL
excitability and connectivity,NEURAL
depression,HEALTH
therapeutic effects,OUTCOME
glutamatergic drugs,DRUG
ketamine,DRUG
glutamate transmission,NEURAL
ayahuasca,DRUG
Ayahuasca,DRUG
improvements in subjective ratings of mindfulness,OUTCOME
satisfaction with life,OUTCOME
more non-judgmental,OUTCOME
acted with more awareness,OUTCOME
more observant,OUTCOME
ayahuasca,DRUG
ayahuasca,DRUG
mindfulness,OUTCOME
satisfaction with life,OUTCOME
mindfulness,OUTCOME
ayahuasca,DRUG
ayahuasca,DRUG
changes in mindfulness,OUTCOME
depression,HEALTH
stress,HEALTH
ayahuasca,DRUG
increase in cognitive performance,OUTCOME
ayahuasca,DRUG
brew,DRUG
"increases performance at the divergent, creative thinking assignment",OUTCOME
decreases performance in convergent thinking assignments,OUTCOME
ayahuasca,DRUG
PCT performance,OUTCOME
psychedelic,DRUG
modified state of consciousness,SUBJECTIVE
ayahuasca,DRUG
psychedelic,DRUG
mindfulness,SUBJECTIVE
ayahuasca,DRUG
ayahuasca,DRUG
changes in affect and thinking style,OUTCOME
pharmacological effect,OUTCOME
ayahuasca,DRUG
psychological expectations,OUTCOME
ayahuasca,DRUG
ayahuasca,DRUG
stress levels,OUTCOME
ayahuasca,DRUG
changes in affect and thinking,OUTCOME
ayahuasca,DRUG
ego dissolution,SUBJECTIVE
ayahuasca,DRUG
ego dissolutions,SUBJECTIVE
stronger reductions in symptoms of depression,OUTCOME
stress,HEALTH
mindfulness,SUBJECTIVE
satisfaction with life,OUTCOME
changes in mood and thinking,OUTCOME
ayahuasca,DRUG
anxiety,HEALTH
anxiety,HEALTH
ayahuasca,DRUG
affect and cognition,OUTCOME
ayahuasca,DRUG
ayahuasca,DRUG
improvements in affect and cognitive thinking style,OUTCOME
ayahuasca,DRUG
affect,SUBJECTIVE
mindfulness,SUBJECTIVE
ego dissolution,SUBJECTIVE
ayahuasca,DRUG
therapeutic potential,OUTCOME
ayahuasca,DRUG
mental health disorders,HEALTH
depression,HEALTH
ayahuasca,DRUG
DMT,DRUG
psychotic episodes,HEALTH
enduring more than the expected time of action,OUTCOME
prolonged psychotic reactions,OUTCOME
ayahuasca,DRUG
psychotic disorders,HEALTH
bipolar disorder,HEALTH
mania,OUTCOME
hypomania,OUTCOME
antidepressant or substance use,ANTIDEPRESSANT_DRUG
hallucinogens,DRUG
adverse reactions,OUTCOME
psychotic episodes,HEALTH
psychiatric disorders,HEALTH
psychotic episodes,HEALTH
ayahuasca,DRUG
psychotic symptoms,HEALTH
ayahuasca,DRUG
bipolar disorder,HEALTH
hypomanic episodes,HEALTH
ayahuasca,DRUG
depressed patients,HEALTH
bipolar disorder,HEALTH
mania,OUTCOME
hypomania,OUTCOME
manic symptomatology,OUTCOME
ayahuasca,DRUG
psychotic episodes,HEALTH
hallucinogens,DRUG
ayahuasca,DRUG
psychotic episode,HEALTH
psychotic episodes,HEALTH
LSD,DRUG
DMT,DRUG
prolonged psychotic reactions,OUTCOME
DMT,DRUG
psychotic disorders,HEALTH
adverse reactions,OUTCOME
psychotic features,HEALTH
ayahuasca,DRUG
DMT,DRUG
hypomanic/psychotic mania episode,OUTCOME
psychotic disorder,HEALTH
hallucinogens,DRUG
psychotic,HEALTH
manic episodes,HEALTH
DMT,DRUG
prorogued psychotic reactions,OUTCOME
ayahuasca,DRUG
DMT,DRUG
Mental health,HEALTH
ayahuasca,DRUG
increased psychopathology,OUTCOME
ayahuasca,DRUG
better mental health,OUTCOME
ayahuasca,DRUG
ayahuasca,DRUG
adverse reactions,OUTCOME
ayahuasca,DRUG
mental health,HEALTH
ayahuasca,DRUG
adverse reactions,OUTCOME
psychotic features,HEALTH
reductions in psychiatric symptoms,OUTCOME
ayahuasca,DRUG
ayahuasca,DRUG
negative and the therapeutic Nevertheless,OUTCOME
psychotic episodes,HEALTH
psychotic disorders,HEALTH
schizophrenia,HEALTH
schizophreniform disorders,HEALTH
psychotic depression,HEALTH
psychotic symptomatology,HEALTH
adverse reaction with psychotic features,OUTCOME
ayahuasca,DRUG
DMT,DRUG
ayahuasca,DRUG
hallucinogens,DRUG
psychotic episode,HEALTH
sensitization (increased susceptibility to the psychoactive effects,OUTCOME
ayahuasca,DRUG
DMT,DRUG
predisposition (increased tendency to suffer another psychotic reaction,OUTCOME
psychotic episode,HEALTH
ayahuasca,DRUG
DMT,DRUG
DMT,DRUG
psychiatric symptomatology,HEALTH
psychotic symptoms,HEALTH
cannabis,DRUG
other hallucinogens,DRUG
ayahuasca,DRUG
cannabis,DRUG
other hallucinogens,DRUG
DMT,DRUG
psychotic episode,HEALTH
DMT,DRUG
DMT,DRUG
brain,NEURAL
DMT,DRUG
psychotic experiences,OUTCOME
psychotic episodes,HEALTH
psychotic episode,HEALTH
psychotic episodes,HEALTH
ayahuasca,DRUG
DMT,DRUG
transmethylation hypothesis,OUTCOME
increase the synthesis of endogenous hallucinogenic compounds,OUTCOME
DMT,DRUG
psychosis,HEALTH
schizophrenia,HEALTH
DMT,DRUG
DMT,DRUG
5-hydroxy,DRUG
DMT,DRUG
5-methoxy,DRUG
DMT,DRUG
psychotic,HEALTH
schizophrenic patients,HEALTH
psychiatric patients,HEALTH
transmethylation hypothesis,OUTCOME
DMT,DRUG
mystical states,SUBJECTIVE
anxiolytic effects,OUTCOME
tissue protection/regeneration,OUTCOME
immune regulation,OUTCOME
DMT,DRUG
psychotic crisis,HEALTH
paranoid,OUTCOME
psychotic,HEALTH
hallucinogenic (ayahuasca,OUTCOME
hallucinogenic-like (MDMA) effects,OUTCOME
MDMA,DRUG
serotonergic hallucinogen,DRUG
MDMA,DRUG
hallucinogenic-like effects,OUTCOME
cortical 5-HT2A receptors,NEURAL
risperidone,ANTIDEPRESSANT_DRUG
atypical antipsychotic,ANTIDEPRESSANT_DRUG
dopamine D1–2 receptors,NEURAL
5-HT2A receptor,NEURAL
ayahuasca,DRUG
risperidone,ANTIDEPRESSANT_DRUG
DMT,DRUG
dopaminergic system,NEURAL
psychotic effects,OUTCOME
hallucinogens,DRUG
psychotic crisis,OUTCOME
ayahuasca,DRUG
DMT,DRUG
serotonergic hallucinogens,DRUG
psychotic crisis,OUTCOME
ayahuasca,DRUG
DMT,DRUG
serotonergic hallucinogens,DRUG
psychotic crisis,OUTCOME
ayahuasca,DRUG
DMT,DRUG
serotonergic hallucinogens,DRUG
5-HT2A receptors,NEURAL
antipsychotic,ANTIDEPRESSANT_DRUG
dopamine and serotonin antagonism,NEURAL
psychotic,OUTCOME
D2 agonists,NEURAL
cocaine,DRUG
amphetamines,DRUG
cannabis,DRUG
serotoninergic compounds,DRUG
5-HT2A agonists,NEURAL
5-HT2A antagonists,NEURAL
reduced the effects,OUTCOME
serotonergic hallucinogens,DRUG
ayahuasca,DRUG
hallucinogens,DRUG
5-HT2A agonists,NEURAL
LSD,DRUG
psilocybin,DRUG
psychotic incidents,OUTCOME
psychotic reactions,OUTCOME
2C,DRUG
-,NEURAL
I,DRUG
MDMA,DRUG
alcohol,DRUG
psychotic episodes,HEALTH
increased sensibility to psychotic symptoms,OUTCOME
nonserotonergic drugs,DRUG
psychotic symptoms,HEALTH
ayahuasca,DRUG
DMT,DRUG
psychotic episode,HEALTH
cumulative effect,OUTCOME
hallucinogenic effects,OUTCOME
ayahuasca,DRUG
harmine,DRUG
β-carboline alkaloids,DRUG
THH,DRUG
harmaline,DRUG
harmine,DRUG
β-carboline alkaloids,DRUG
THH,DRUG
harmaline,DRUG
psychoactive properties,OUTCOME
hallucinogenic effects,OUTCOME
Shulgin,DRUG
Shulgin,DRUG
sedative-like effects,OUTCOME
lack of psychoactive effects,OUTCOME
β-carbolines,DRUG
ayahuasca,DRUG
specific effects,OUTCOME
central/psychoactive effects,OUTCOME
harmine,DRUG
dopaminergic effects,OUTCOME
compounds,DRUG
psychotic effects,OUTCOME
ayahuasca,DRUG
β-carboline alkaloids,DRUG
hallucinogenic drugs,DRUG
ayahuasca,DRUG
psychological side effect,OUTCOME
ayahuasca,DRUG
potentiated the psychotic effects,OUTCOME
DMT,DRUG
psychotic crisis,OUTCOME
protective effect,OUTCOME
complete safety,OUTCOME
good and fast response,OUTCOME
antipsychotic medication,ANTIDEPRESSANT_DRUG
ayahuasca,DRUG
DMT,DRUG
latent psychotic response,OUTCOME
transitory psychotic crisis,OUTCOME
mental disorders,HEALTH
psychological content,OUTCOME
ayahuasca,DRUG
psychotic reaction,OUTCOME
psychological side effects,OUTCOME
transitory anxiety,OUTCOME
ayahuasca,DRUG
biochemical reactions,OUTCOME
hallucinogens,DRUG
5-HT2A receptors,NEURAL
psychotic state,OUTCOME
brain,NEURAL
Ayahuasca,DRUG
ayahuasca,DRUG
ayahuasca,DRUG
psychiatric reactions,OUTCOME
ayahuasca,DRUG
long-term effects,OUTCOME
serotonergic hallucinogens,DRUG
mescaline,DRUG
psilocybin,DRUG
ayahuasca,DRUG
excitatory effects,OUTCOME
frontolateral/frontomedial cortex,NEURAL
medial temporal lobe,NEURAL
amygdala,NEURAL
ayahuasca,DRUG
DMT,DRUG
psilocybin,DRUG
LSD,DRUG
serotonergic hallucinogens,DRUG
less consistent results,OUTCOME
reductions in brain activation,OUTCOME
increased activation,OUTCOME
thalamus,NEURAL
hypothalamus,NEURAL
retrosplenial cortex,NEURAL
precuneus,NEURAL
visual areas,NEURAL
glucose metabolism,NEURAL
phasic or short-term effects,OUTCOME
psilocybin,DRUG
compensating/rebound effect,OUTCOME
increases in memory-related activations,OUTCOME
amygdala,NEURAL
hippocampus,NEURAL
putamen,NEURAL
nucleus accumbens,NEURAL
cortex,NEURAL
precuneus,NEURAL
subgenual cingulate cortex,NEURAL
temporal pole,NEURAL
medial prefrontal cortex,NEURAL
frontal pole,NEURAL
visual and other sensory cortical areas,OUTCOME
psilocybin,DRUG
ayahuasca,DRUG
significant activation in the primary visual area,OUTCOME
ayahuasca,DRUG
cuneus,NEURAL
lingual gyrus,NEURAL
"parahippocampal, retrosplenial, and frontopolar cortices",NEURAL
psilocybin,DRUG
attenuated right amygdala activation,OUTCOME
increases in positive mood,OUTCOME
functional connectivity,NEURAL
Functional connectivity alterations,OUTCOME
DMN,NEURAL
alterations in blood perfusion/glucose metabolism,OUTCOME
functional connectivity,NEURAL
increased coupling between cortical networks,OUTCOME
increased integration between cortical regions,OUTCOME
psilocybin,DRUG
decreased the threat-induced modulation of top-down connectivity,OUTCOME
amygdala,NEURAL
LSD,DRUG
increased parahippocampal cortex/visual cortex functional connectivity,OUTCOME
parahippocampal cortex to visual cortex information flow,OUTCOME
ayahuasca,DRUG
cortical thinning in mesotemporal and inferior frontal gyri,OUTCOME
precuneus,NEURAL
superior frontal gyrus,NEURAL
posterior cingulate cortex,NEURAL
superior occipital gyrus,NEURAL
increased thickening in precentral gyrus and,OUTCOME
anterior cingulate cortex,NEURAL
increased psychopathology,OUTCOME
ayahuasca,DRUG
structural alterations,OUTCOME
ayahuasca,DRUG
ayahuasca,DRUG
self-transcendence”/spirituality,OUTCOME
SERT and 5-HT2A receptor binding,OUTCOME
effects regarding SERT values,OUTCOME
slight reduction on 5-HT2A receptor densities,OUTCOME
effects on 5-HT2A receptor densities,OUTCOME
MDMA,DRUG
hallucinogens,DRUG
MDMA,DRUG
serotonergic hallucinogens,DRUG
decreases in neocortical 5-HT2A receptor binding,OUTCOME
neocortex,NEURAL
5-HT2A receptor binding,NEURAL
serotonergic hallucinogens,DRUG
"genetic, neurochemical, and behavioral alterations",OUTCOME
brain regions,NEURAL
medial prefrontal cortex,NEURAL
anterior cingulate cortex,NEURAL
amygdala,NEURAL
hippocampus,NEURAL
ayahuasca,DRUG
decreased concentrations of glycine and,OUTCOME
γ-aminobutyric acid,DRUG
GABA],DRUG
amygdala,NEURAL
increased GABA levels,OUTCOME
hippocampus,NEURAL
"increased utilization rate of noradrenaline, dopamine, and serotonin in the amygdala",OUTCOME
ayahuasca,DRUG
interfered with emotional memory,OUTCOME
hippocampus,NEURAL
amygdala,NEURAL
ayahuasca,DRUG
patterns of neuronal activation,OUTCOME
higher neuronal activation,OUTCOME
dorsal raphe nuclei,NEURAL
amygdaloid nucleus,NEURAL
hippocampal formation,NEURAL
ayahuasca,DRUG
psilocin,DRUG
psilocybin,DRUG
hypothalamus,NEURAL
olfactory regions,NEURAL
amygdala,NEURAL
increased cerebral blood flow,OUTCOME
MRI signal decreases,OUTCOME
"cingulate, motor, and somatosensory cortices",NEURAL
somatosensory cortex,NEURAL
altered relationship between evoked neuronal and haemodynamic response magnitudes,OUTCOME
psilocybin,DRUG
anterior cingulate cortex,NEURAL
hippocampi,NEURAL
